contrast	gene	log2FoldChange
Hyp_T2h.Control	LOC101855605	-1.3273102992531045
Hyp_T2h.Control	LOC101856060	0.8658935750198795
Hyp_T2h.Control	LOC101847619	1.0166114612280488
Hyp_T2h.Control	LOC101850518	0.7473828324348831
Hyp_T2h.Control	LOC100533455	-1.1744355730127556
Hyp_T2h.Control	LOC101851452	-2.0587597123947208
Hyp_T2h.Control	LOC101851682	-2.0756721766879322
Hyp_T2h.Control	LOC101848248	-1.085239628061781
Hyp_T2h.Control	LOC101845811	-0.6783054267141809
Hyp_T2h.Control	LOC101852738	-4.55246245519076
Hyp_T2h.Control	LOC106013536	-2.108523129897348
Hyp_T2h.Control	LOC101858369	-0.852994060687478
Hyp_T2h.Control	LOC101854835	-1.7560274822059034
Hyp_T2h.Control	LOC101857290	1.7106596641944904
Hyp_T2h.Control	LOC101847541	-1.0224503925546238
Hyp_T2h.Control	LOC101847777	-0.5164937562621205
Hyp_T2h.Control	LOC106013573	1.013808213690642
Hyp_T2h.Control	LOC101856766	-1.8453694627459414
Hyp_T2h.Control	LOC101845434	-1.112172486187416
Hyp_T2h.Control	LOC101855304	0.5943478638790776
Hyp_T2h.Control	LOC101857453	-3.244123048633472
Hyp_T2h.Control	LOC101851617	-0.6867445490995141
Hyp_T2h.Control	LOC101855155	-0.8227022437992865
Hyp_T2h.Control	LOC101845371	1.2946447290435708
Hyp_T2h.Control	LOC101854130	0.7574837768234858
Hyp_T2h.Control	LOC101863474	0.7092921068153611
Hyp_T2h.Control	LOC101851908	-1.1320040246151075
Hyp_T2h.Control	LOC101854991	-0.910123076277265
Hyp_T2h.Control	LOC101845288	-5.853722114189502
Hyp_T2h.Control	LOC118478895	-2.5812568458922422
Hyp_T2h.Control	LOC101845817	-0.6176917371184836
Hyp_T2h.Control	LOC101850924	0.9305933974509167
Hyp_T2h.Control	LOC101853277	0.8261742778427543
Hyp_T2h.Control	LOC101861925	-2.6342216397793865
Hyp_T2h.Control	LOC101856485	-1.398430423915765
Hyp_T2h.Control	LOC101851463	-1.3689883347213774
Hyp_T2h.Control	LOC101854063	-0.6948218877748857
Hyp_T2h.Control	LOC101855693	-0.5174695652405533
Hyp_T2h.Control	LOC101861706	-1.23919593339286
Hyp_T2h.Control	LOC101861863	-0.7992995318057533
