contrast	gene
Hyp_T6h.Control	LOC101863967
Hyp_T6h.Control	LOC101864211
Hyp_T6h.Control	LOC101845454
Hyp_T6h.Control	LOC101846492
Hyp_T6h.Control	LOC101846724
Hyp_T6h.Control	LOC101847478
Hyp_T6h.Control	LOC101853374
Hyp_T6h.Control	LOC118477362
Hyp_T6h.Control	LOC101854314
Hyp_T6h.Control	LOC101850786
Hyp_T6h.Control	LOC101851179
Hyp_T6h.Control	LOC101854558
Hyp_T6h.Control	LOC101851395
Hyp_T6h.Control	LOC101864371
Hyp_T6h.Control	LOC106011225
Hyp_T6h.Control	LOC101856956
Hyp_T6h.Control	LOC118477365
Hyp_T6h.Control	LOC106011224
Hyp_T6h.Control	LOC101858546
Hyp_T6h.Control	LOC101858767
Hyp_T6h.Control	LOC101846414
Hyp_T6h.Control	LOC101859228
Hyp_T6h.Control	LOC101859469
Hyp_T6h.Control	LOC101859693
Hyp_T6h.Control	LOC118477363
Hyp_T6h.Control	LOC101847565
Hyp_T6h.Control	LOC101847807
Hyp_T6h.Control	LOC101863332
Hyp_T6h.Control	LOC101863968
Hyp_T6h.Control	LOC101849598
Hyp_T6h.Control	LOC101855630
Hyp_T6h.Control	LOC101857236
Hyp_T6h.Control	LOC101852161
Hyp_T6h.Control	LOC101852835
Hyp_T6h.Control	LOC101853771
Hyp_T6h.Control	LOC101859086
Hyp_T6h.Control	LOC118477369
Hyp_T6h.Control	LOC101860557
Hyp_T6h.Control	LOC101852162
Hyp_T6h.Control	LOC101846122
Hyp_T6h.Control	LOC101846337
Hyp_T6h.Control	LOC101847414
Hyp_T6h.Control	LOC101847863
Hyp_T6h.Control	LOC101848874
Hyp_T6h.Control	LOC101854008
Hyp_T6h.Control	LOC101854484
Hyp_T6h.Control	LOC101863654
Hyp_T6h.Control	LOC101856085
Hyp_T6h.Control	LOC101856329
Hyp_T6h.Control	LOC101864372
Hyp_T6h.Control	LOC101864602
Hyp_T6h.Control	LOC101857237
Hyp_T6h.Control	LOC101845308
Hyp_T6h.Control	LOC101845531
Hyp_T6h.Control	LOC101859391
Hyp_T6h.Control	LOC101860487
Hyp_T6h.Control	LOC101846202
Hyp_T6h.Control	NEP
Hyp_T6h.Control	LOC101862787
Hyp_T6h.Control	LOC101847319
Hyp_T6h.Control	LOC101851934
Hyp_T6h.Control	LOC101848875
Hyp_T6h.Control	LOC101852163
Hyp_T6h.Control	LOC101850319
Hyp_T6h.Control	LOC101850549
Hyp_T6h.Control	LOC100533395
Hyp_T6h.Control	LOC101854855
Hyp_T6h.Control	LOC101854485
Hyp_T6h.Control	LOC101854244
Hyp_T6h.Control	LOC101855857
Hyp_T6h.Control	LOC101856501
Hyp_T6h.Control	LOC106011242
Hyp_T6h.Control	LOC101863333
Hyp_T6h.Control	LOC101856724
Hyp_T6h.Control	LOC101857866
Hyp_T6h.Control	LOC101859470
Hyp_T6h.Control	LOC101861650
Hyp_T6h.Control	LOC101864676
Hyp_T6h.Control	LOC101845532
Hyp_T6h.Control	LOC101846566
Hyp_T6h.Control	LOC101858395
Hyp_T6h.Control	LOC101849445
Hyp_T6h.Control	LOC101858847
Hyp_T6h.Control	LOC106011246
Hyp_T6h.Control	LOC101850944
Hyp_T6h.Control	LOC101859087
Hyp_T6h.Control	LOC101851566
Hyp_T6h.Control	LOC101852838
Hyp_T6h.Control	LOC101853375
Hyp_T6h.Control	LOC101853843
Hyp_T6h.Control	LOC101855777
Hyp_T6h.Control	LOC101856251
Hyp_T6h.Control	LOC101860729
Hyp_T6h.Control	LOC101849601
Hyp_T6h.Control	LOC101862250
Hyp_T6h.Control	LOC101863009
Hyp_T6h.Control	LOC101863733
Hyp_T6h.Control	LOC106011251
Hyp_T6h.Control	LOC101846339
Hyp_T6h.Control	LOC101846567
Hyp_T6h.Control	LOC101847567
Hyp_T6h.Control	LOC106011257
Hyp_T6h.Control	LOC101851255
Hyp_T6h.Control	LOC101851486
Hyp_T6h.Control	LOC101861566
Hyp_T6h.Control	LOC118477145
Hyp_T6h.Control	LOC101853149
Hyp_T6h.Control	LOC101854398
Hyp_T6h.Control	LOC101855090
Hyp_T6h.Control	LOC101862712
Hyp_T6h.Control	LOC118477394
Hyp_T6h.Control	LOC101862930
Hyp_T6h.Control	LOC101855476
Hyp_T6h.Control	LOC101863419
Hyp_T6h.Control	LOC101864131
Hyp_T6h.Control	LOC101864603
Hyp_T6h.Control	LOC101845309
Hyp_T6h.Control	LOC100533290
Hyp_T6h.Control	LOC101854399
Hyp_T6h.Control	LOC101847568
Hyp_T6h.Control	LOC101848186
Hyp_T6h.Control	LOC101848340
Hyp_T6h.Control	LOC101848576
Hyp_T6h.Control	LOC101849039
Hyp_T6h.Control	LOC101855091
Hyp_T6h.Control	LOC101851026
Hyp_T6h.Control	LOC101851632
Hyp_T6h.Control	LOC101851857
Hyp_T6h.Control	LOC101852611
Hyp_T6h.Control	LOC106011268
Hyp_T6h.Control	LOC118477398
Hyp_T6h.Control	LOC101857708
Hyp_T6h.Control	LOC101862252
Hyp_T6h.Control	LOC101862931
Hyp_T6h.Control	LOC101858698
Hyp_T6h.Control	LOC101859317
Hyp_T6h.Control	LOC101864132
Hyp_T6h.Control	LOC101860155
Hyp_T6h.Control	LOC106011275
Hyp_T6h.Control	LOC101845310
Hyp_T6h.Control	LOC101860639
Hyp_T6h.Control	LOC101861109
Hyp_T6h.Control	LOC101845763
Hyp_T6h.Control	LOC101845994
Hyp_T6h.Control	LOC101853150
Hyp_T6h.Control	TRNAT-CGU
Hyp_T6h.Control	LOC101854074
Hyp_T6h.Control	LOC101854316
Hyp_T6h.Control	LOC106011284
Hyp_T6h.Control	LOC101855934
Hyp_T6h.Control	LOC118477403
Hyp_T6h.Control	LOC106011281
Hyp_T6h.Control	LOC106011289
Hyp_T6h.Control	LOC101861797
Hyp_T6h.Control	LOC118477405
Hyp_T6h.Control	LOC101858617
Hyp_T6h.Control	LOC101862932
Hyp_T6h.Control	LOC101863172
Hyp_T6h.Control	LOC101860730
Hyp_T6h.Control	LOC101853377
Hyp_T6h.Control	LOC101846569
Hyp_T6h.Control	LOC101855006
Hyp_T6h.Control	LOC101855242
Hyp_T6h.Control	LOC106011292
Hyp_T6h.Control	LOC101848188
Hyp_T6h.Control	LOC118477412
Hyp_T6h.Control	LOC101848956
Hyp_T6h.Control	LOC101849192
Hyp_T6h.Control	LOC106011301
Hyp_T6h.Control	LOC101852757
Hyp_T6h.Control	LOC118477410
Hyp_T6h.Control	LOC106011303
Hyp_T6h.Control	LOC101857240
Hyp_T6h.Control	LOC101857632
Hyp_T6h.Control	LOC101858333
Hyp_T6h.Control	LOC101863970
Hyp_T6h.Control	LOC101862789
Hyp_T6h.Control	LOC106011304
Hyp_T6h.Control	LOC101864447
Hyp_T6h.Control	LOC101864678
Hyp_T6h.Control	LOC101845158
Hyp_T6h.Control	LOC101846124
Hyp_T6h.Control	LOC101854704
Hyp_T6h.Control	LOC101854936
Hyp_T6h.Control	LOC101847093
Hyp_T6h.Control	LOC101847644
Hyp_T6h.Control	LOC101847864
Hyp_T6h.Control	LOC101856564
Hyp_T6h.Control	LOC101852396
Hyp_T6h.Control	LOC101852612
Hyp_T6h.Control	LOC106011317
Hyp_T6h.Control	LOC101857241
Hyp_T6h.Control	LOC101857475
Hyp_T6h.Control	LOC101857709
Hyp_T6h.Control	LOC101860798
Hyp_T6h.Control	LOC101863252
Hyp_T6h.Control	LOC101863499
Hyp_T6h.Control	LOC101864515
Hyp_T6h.Control	LOC101850236
Hyp_T6h.Control	LOC101850467
Hyp_T6h.Control	LOC101846637
Hyp_T6h.Control	LOC101847094
Hyp_T6h.Control	LOC101847570
Hyp_T6h.Control	LOC101849040
Hyp_T6h.Control	LOC101852913
Hyp_T6h.Control	LOC101853538
Hyp_T6h.Control	LOC106011323
Hyp_T6h.Control	LOC101853774
Hyp_T6h.Control	LOC101861569
Hyp_T6h.Control	LOC101862022
Hyp_T6h.Control	LOC101862933
Hyp_T6h.Control	LOC101863658
Hyp_T6h.Control	LOC101855936
Hyp_T6h.Control	LOC101857553
Hyp_T6h.Control	LOC101858095
Hyp_T6h.Control	LOC101845082
Hyp_T6h.Control	LOC106011328
Hyp_T6h.Control	LOC101845765
Hyp_T6h.Control	LOC101846274
Hyp_T6h.Control	LOC101855008
Hyp_T6h.Control	LOC101847324
Hyp_T6h.Control	LOC101850405
Hyp_T6h.Control	LOC101851256
Hyp_T6h.Control	LOC101856412
Hyp_T6h.Control	LOC101852613
Hyp_T6h.Control	LOC101856642
Hyp_T6h.Control	LOC106011337
Hyp_T6h.Control	LOC106011332
Hyp_T6h.Control	LOC118477428
Hyp_T6h.Control	LOC101857554
Hyp_T6h.Control	LOC101858015
Hyp_T6h.Control	LOC101858479
Hyp_T6h.Control	LOC106011343
Hyp_T6h.Control	LOC101860317
Hyp_T6h.Control	LOC100533216
Hyp_T6h.Control	LOC101847096
Hyp_T6h.Control	LOC101847325
Hyp_T6h.Control	LOC101848031
Hyp_T6h.Control	LOC101861942
Hyp_T6h.Control	LOC101864516
Hyp_T6h.Control	LOC101844988
Hyp_T6h.Control	LOC101845229
Hyp_T6h.Control	LOC101845613
Hyp_T6h.Control	LOC101848736
Hyp_T6h.Control	LOC101850155
Hyp_T6h.Control	LOC101846064
Hyp_T6h.Control	LOC101850875
Hyp_T6h.Control	LOC101851336
Hyp_T6h.Control	LOC101857180
Hyp_T6h.Control	LOC101858096
Hyp_T6h.Control	LOC101858548
Hyp_T6h.Control	LOC101853775
Hyp_T6h.Control	LOC101859001
Hyp_T6h.Control	LOC101855328
Hyp_T6h.Control	LOC101855551
Hyp_T6h.Control	LOC101860558
Hyp_T6h.Control	LOC106011349
Hyp_T6h.Control	LOC101847181
Hyp_T6h.Control	LOC101847415
Hyp_T6h.Control	LOC101861351
Hyp_T6h.Control	LOC101849041
Hyp_T6h.Control	LOC101849530
Hyp_T6h.Control	LOC101863334
Hyp_T6h.Control	LOC101864679
Hyp_T6h.Control	LOC101845908
Hyp_T6h.Control	LOC101846275
Hyp_T6h.Control	LOC101850468
Hyp_T6h.Control	LOC101850707
Hyp_T6h.Control	LOC106011352
Hyp_T6h.Control	LOC101851937
Hyp_T6h.Control	LOC101855859
Hyp_T6h.Control	LOC101852758
Hyp_T6h.Control	LOC101856565
Hyp_T6h.Control	LOC101853451
Hyp_T6h.Control	LOC101857014
Hyp_T6h.Control	LOC101854076
Hyp_T6h.Control	LOC101854487
Hyp_T6h.Control	TRNAW-CCA
Hyp_T6h.Control	LOC106011363
Hyp_T6h.Control	LOC101860157
Hyp_T6h.Control	LOC101861198
Hyp_T6h.Control	LOC101848651
Hyp_T6h.Control	LOC101844989
Hyp_T6h.Control	LOC118477436
Hyp_T6h.Control	LOC101846495
Hyp_T6h.Control	LOC101850791
Hyp_T6h.Control	LOC101851028
Hyp_T6h.Control	LOC101847573
Hyp_T6h.Control	ATT
Hyp_T6h.Control	LOC101854938
Hyp_T6h.Control	LOC101855178
Hyp_T6h.Control	LOC101855413
Hyp_T6h.Control	LOC101855860
Hyp_T6h.Control	LOC101856089
Hyp_T6h.Control	LOC101857477
Hyp_T6h.Control	LOC118477149
Hyp_T6h.Control	LOC101854706
Hyp_T6h.Control	LOC101858850
Hyp_T6h.Control	LOC101859696
Hyp_T6h.Control	LOC101859921
Hyp_T6h.Control	LOC101847097
Hyp_T6h.Control	LOC101851114
Hyp_T6h.Control	LOC101851338
Hyp_T6h.Control	LOC101851568
Hyp_T6h.Control	LOC101851794
Hyp_T6h.Control	LOC101852231
Hyp_T6h.Control	LOC101857940
Hyp_T6h.Control	LOC101858398
Hyp_T6h.Control	LOC118477441
Hyp_T6h.Control	LOC101853452
Hyp_T6h.Control	LOC101854630
Hyp_T6h.Control	LOC101859091
Hyp_T6h.Control	LOC118477442
Hyp_T6h.Control	LOC106011379
Hyp_T6h.Control	LOC106011382
Hyp_T6h.Control	LOC101857099
Hyp_T6h.Control	LOC101861199
Hyp_T6h.Control	LOC101847713
Hyp_T6h.Control	LOC101847946
Hyp_T6h.Control	LOC101863889
Hyp_T6h.Control	TRNAG-GCC
Hyp_T6h.Control	LOC101848191
Hyp_T6h.Control	LOC101864054
Hyp_T6h.Control	LOC101846570
Hyp_T6h.Control	LOC101849282
Hyp_T6h.Control	LOC101851488
Hyp_T6h.Control	LOC101849996
Hyp_T6h.Control	LOC101850792
Hyp_T6h.Control	LOC101852615
Hyp_T6h.Control	LOC101859922
Hyp_T6h.Control	LOC101854785
Hyp_T6h.Control	LOC101855552
Hyp_T6h.Control	LOC106011391
Hyp_T6h.Control	LOC101861571
Hyp_T6h.Control	LOC101862023
Hyp_T6h.Control	LOC101857478
Hyp_T6h.Control	LOC101859002
Hyp_T6h.Control	LOC118477464
Hyp_T6h.Control	Ap-uch
Hyp_T6h.Control	LOC101847480
Hyp_T6h.Control	LOC101847947
Hyp_T6h.Control	LOC106011394
Hyp_T6h.Control	LOC101845614
Hyp_T6h.Control	LOC101850323
Hyp_T6h.Control	LOC101850793
Hyp_T6h.Control	LOC101851029
Hyp_T6h.Control	LOC101851258
Hyp_T6h.Control	LOC101846953
Hyp_T6h.Control	LOC101852168
Hyp_T6h.Control	LOC101862637
Hyp_T6h.Control	LOC101862864
Hyp_T6h.Control	LOC118477470
Hyp_T6h.Control	LOC101863574
Hyp_T6h.Control	LOC101856334
Hyp_T6h.Control	LOC101856959
Hyp_T6h.Control	LOC101858480
Hyp_T6h.Control	LOC101864519
Hyp_T6h.Control	LOC101845910
Hyp_T6h.Control	LOC101861030
Hyp_T6h.Control	LOC101862105
Hyp_T6h.Control	LOC101862491
Hyp_T6h.Control	LOC101847948
Hyp_T6h.Control	LOC118477476
Hyp_T6h.Control	LOC101853688
Hyp_T6h.Control	LOC101854402
Hyp_T6h.Control	LOC101854858
Hyp_T6h.Control	LOC101850238
Hyp_T6h.Control	LOC101855553
Hyp_T6h.Control	LOC101855780
Hyp_T6h.Control	LOC101851941
Hyp_T6h.Control	LOC101852313
Hyp_T6h.Control	LOC118477475
Hyp_T6h.Control	LOC101856014
Hyp_T6h.Control	LOC118477474
Hyp_T6h.Control	LOC101856504
Hyp_T6h.Control	LOC101852992
Hyp_T6h.Control	LOC101857243
Hyp_T6h.Control	LOC101858016
Hyp_T6h.Control	LOC101858399
Hyp_T6h.Control	LOC101861432
Hyp_T6h.Control	LOC101861881
Hyp_T6h.Control	LOC101859092
Hyp_T6h.Control	LOC101845085
Hyp_T6h.Control	LOC101845911
Hyp_T6h.Control	LOC101848193
Hyp_T6h.Control	LOC106011409
Hyp_T6h.Control	LOC101852089
Hyp_T6h.Control	LOC101852314
Hyp_T6h.Control	LOC101852541
Hyp_T6h.Control	LOC100533302
Hyp_T6h.Control	LOC101854403
Hyp_T6h.Control	LOC100533419
Hyp_T6h.Control	LOC101861573
Hyp_T6h.Control	LOC101862935
Hyp_T6h.Control	LOC101864375
Hyp_T6h.Control	TRNAV-CAC
Hyp_T6h.Control	LOC101845680
Hyp_T6h.Control	LOC101850877
Hyp_T6h.Control	LOC101846806
Hyp_T6h.Control	LOC101847483
Hyp_T6h.Control	LOC101848034
Hyp_T6h.Control	LOC101848280
Hyp_T6h.Control	LOC101848508
Hyp_T6h.Control	LOC101848738
Hyp_T6h.Control	LOC101851570
Hyp_T6h.Control	LOC101852232
Hyp_T6h.Control	LOC101850158
Hyp_T6h.Control	LOC101853689
Hyp_T6h.Control	LOC101856880
Hyp_T6h.Control	LOC101854786
Hyp_T6h.Control	LOC118477492
Hyp_T6h.Control	LOC101858259
Hyp_T6h.Control	LOC118477493
Hyp_T6h.Control	LOC106011423
Hyp_T6h.Control	LOC101856172
Hyp_T6h.Control	LOC101847575
Hyp_T6h.Control	LOC101859924
Hyp_T6h.Control	LOC101860802
Hyp_T6h.Control	LOC101861433
Hyp_T6h.Control	LOC101861653
Hyp_T6h.Control	LOC101861882
Hyp_T6h.Control	LOC101848509
Hyp_T6h.Control	LOC101862492
Hyp_T6h.Control	LOC101850159
Hyp_T6h.Control	LOC101845087
Hyp_T6h.Control	LOC101859476
Hyp_T6h.Control	LOC106011429
Hyp_T6h.Control	LOC101854317
Hyp_T6h.Control	LOC101855245
Hyp_T6h.Control	LOC101859925
Hyp_T6h.Control	LOC106011431
Hyp_T6h.Control	LOC101855861
Hyp_T6h.Control	LOC101856090
Hyp_T6h.Control	LOC101857634
Hyp_T6h.Control	LOC101861801
Hyp_T6h.Control	LOC101847030
Hyp_T6h.Control	TRNAS-CGA
Hyp_T6h.Control	LOC101863095
Hyp_T6h.Control	LOC101847949
Hyp_T6h.Control	LOC101863975
Hyp_T6h.Control	LOC101845615
Hyp_T6h.Control	LOC101846206
Hyp_T6h.Control	LOC101848879
Hyp_T6h.Control	LOC101849122
Hyp_T6h.Control	LOC101846807
Hyp_T6h.Control	LOC101850948
Hyp_T6h.Control	LOC101857942
Hyp_T6h.Control	LOC101852917
Hyp_T6h.Control	LOC101858622
Hyp_T6h.Control	LOC101854010
Hyp_T6h.Control	LOC101854246
Hyp_T6h.Control	LOC101855181
Hyp_T6h.Control	LOC101855416
Hyp_T6h.Control	LOC101856091
Hyp_T6h.Control	LOC101857016
Hyp_T6h.Control	LOC101846642
Hyp_T6h.Control	LOC101847099
Hyp_T6h.Control	LOC101848036
Hyp_T6h.Control	LOC101861202
Hyp_T6h.Control	LOC101848960
Hyp_T6h.Control	LOC101861883
Hyp_T6h.Control	LOC101863257
Hyp_T6h.Control	LOC101851572
Hyp_T6h.Control	LOC101859236
Hyp_T6h.Control	LOC101852616
Hyp_T6h.Control	LOC101852843
Hyp_T6h.Control	LOC101854011
Hyp_T6h.Control	LOC101854247
Hyp_T6h.Control	LOC101854787
Hyp_T6h.Control	LOC101860884
Hyp_T6h.Control	LOC118477514
Hyp_T6h.Control	LOC101861355
Hyp_T6h.Control	LOC101861575
Hyp_T6h.Control	LOC106011443
Hyp_T6h.Control	LOC101862262
Hyp_T6h.Control	LOC101863576
Hyp_T6h.Control	LOC101864680
Hyp_T6h.Control	LOC106011447
Hyp_T6h.Control	LOC101845616
Hyp_T6h.Control	LOC101845842
Hyp_T6h.Control	LOC101846278
Hyp_T6h.Control	LOC101846643
Hyp_T6h.Control	LOC101850879
Hyp_T6h.Control	LOC101847647
Hyp_T6h.Control	LOC106011452
Hyp_T6h.Control	LOC101851725
Hyp_T6h.Control	LOC101852233
Hyp_T6h.Control	LOC118477516
Hyp_T6h.Control	LOC101852617
Hyp_T6h.Control	LOC106011450
Hyp_T6h.Control	LOC101854709
Hyp_T6h.Control	LOC101858018
Hyp_T6h.Control	LOC101858260
Hyp_T6h.Control	LOC101858482
Hyp_T6h.Control	LOC101858704
Hyp_T6h.Control	LOC101859163
Hyp_T6h.Control	LOC101860087
Hyp_T6h.Control	LOC101860885
Hyp_T6h.Control	LOC101861576
Hyp_T6h.Control	LOC101862028
Hyp_T6h.Control	LOC101845843
Hyp_T6h.Control	LOC101862263
Hyp_T6h.Control	LOC101862721
Hyp_T6h.Control	LOC101846728
Hyp_T6h.Control	LOC101863426
Hyp_T6h.Control	LOC106011456
Hyp_T6h.Control	LOC101863806
Hyp_T6h.Control	LOC101848579
Hyp_T6h.Control	LOC101849760
Hyp_T6h.Control	LOC101849999
Hyp_T6h.Control	LOC101850240
Hyp_T6h.Control	LOC106011458
Hyp_T6h.Control	LOC101850880
Hyp_T6h.Control	LOC101851943
Hyp_T6h.Control	LOC101852171
Hyp_T6h.Control	LOC101853231
Hyp_T6h.Control	LOC101854710
Hyp_T6h.Control	LOC101861116
Hyp_T6h.Control	LOC101855554
Hyp_T6h.Control	LOC101862029
Hyp_T6h.Control	LOC101862264
Hyp_T6h.Control	LOC101856569
Hyp_T6h.Control	LOC101863427
Hyp_T6h.Control	LOC101857018
Hyp_T6h.Control	LOC101859700
Hyp_T6h.Control	LOC101864136
Hyp_T6h.Control	LOC101864379
Hyp_T6h.Control	LOC101845161
Hyp_T6h.Control	LOC101851032
Hyp_T6h.Control	LOC101851260
Hyp_T6h.Control	LOC101845913
Hyp_T6h.Control	LOC101846280
Hyp_T6h.Control	LOC101851727
Hyp_T6h.Control	LOC101852172
Hyp_T6h.Control	LOC101852401
Hyp_T6h.Control	LOC106011465
Hyp_T6h.Control	LOC101849199
Hyp_T6h.Control	LOC106011466
Hyp_T6h.Control	LOC101860803
Hyp_T6h.Control	LOC101861497
Hyp_T6h.Control	LOC100533329
Hyp_T6h.Control	LOC101861723
Hyp_T6h.Control	LOC100533410
Hyp_T6h.Control	LOC101857401
Hyp_T6h.Control	LOC101858483
Hyp_T6h.Control	LOC101859397
Hyp_T6h.Control	LOC101859630
Hyp_T6h.Control	LOC101860562
Hyp_T6h.Control	LOC101847577
Hyp_T6h.Control	LOC101863738
Hyp_T6h.Control	LOC101864452
Hyp_T6h.Control	LOC101847815
Hyp_T6h.Control	LOC106011470
Hyp_T6h.Control	LOC101848513
Hyp_T6h.Control	LOC101845316
Hyp_T6h.Control	LOC101845914
Hyp_T6h.Control	LOC101849200
Hyp_T6h.Control	LOC101857247
Hyp_T6h.Control	LOC101849686
Hyp_T6h.Control	LOC101857713
Hyp_T6h.Control	LOC101851492
Hyp_T6h.Control	LOC101853380
Hyp_T6h.Control	LOC101855013
Hyp_T6h.Control	LOC101856093
Hyp_T6h.Control	LOC101859562
Hyp_T6h.Control	LOC101861655
Hyp_T6h.Control	LOC101846343
Hyp_T6h.Control	LOC100856796
Hyp_T6h.Control	LOC101847031
Hyp_T6h.Control	LOC118477528
Hyp_T6h.Control	LOC100533493
Hyp_T6h.Control	LOC101848880
Hyp_T6h.Control	LOC101849366
Hyp_T6h.Control	LOC100861464
Hyp_T6h.Control	LOC101854405
Hyp_T6h.Control	LOC101850326
Hyp_T6h.Control	LOC101850556
Hyp_T6h.Control	LOC101850797
Hyp_T6h.Control	LOC101855095
Hyp_T6h.Control	LOC101851861
Hyp_T6h.Control	LOC101853078
Hyp_T6h.Control	LOC101856256
Hyp_T6h.Control	LOC106011477
Hyp_T6h.Control	LOC118477534
Hyp_T6h.Control	LOC101860089
Hyp_T6h.Control	LOC101861885
Hyp_T6h.Control	LOC101862265
Hyp_T6h.Control	LOC101862940
Hyp_T6h.Control	LOC101863807
Hyp_T6h.Control	LOC101845617
Hyp_T6h.Control	LOC101847486
Hyp_T6h.Control	LOC101849533
Hyp_T6h.Control	LOC101849761
Hyp_T6h.Control	LOC101852684
Hyp_T6h.Control	LOC101860090
Hyp_T6h.Control	LOC101853308
Hyp_T6h.Control	LOC100533391
Hyp_T6h.Control	LOC101855863
Hyp_T6h.Control	LOC101856507
Hyp_T6h.Control	LOC101858339
Hyp_T6h.Control	LOC101858775
Hyp_T6h.Control	LOC101862641
Hyp_T6h.Control	LOC101862866
Hyp_T6h.Control	LOC101863503
Hyp_T6h.Control	LOC101845995
Hyp_T6h.Control	LOC101846499
Hyp_T6h.Control	LOC101847578
Hyp_T6h.Control	LOC101849920
Hyp_T6h.Control	LOC101848514
Hyp_T6h.Control	LOC101853547
Hyp_T6h.Control	LOC101856258
Hyp_T6h.Control	LOC101857104
Hyp_T6h.Control	LOC101858932
Hyp_T6h.Control	LOC101859166
Hyp_T6h.Control	LOC106011500
Hyp_T6h.Control	LOC101845996
Hyp_T6h.Control	LOC106011501
Hyp_T6h.Control	LOC101846207
Hyp_T6h.Control	LOC101861806
Hyp_T6h.Control	LOC101862177
Hyp_T6h.Control	LOC101862407
Hyp_T6h.Control	LOC101862642
Hyp_T6h.Control	LOC101846645
Hyp_T6h.Control	LOC101863808
Hyp_T6h.Control	LOC101847102
Hyp_T6h.Control	LOC101864454
Hyp_T6h.Control	LOC101848287
Hyp_T6h.Control	LOC101848515
Hyp_T6h.Control	LOC101849202
Hyp_T6h.Control	LOC101854493
Hyp_T6h.Control	LOC101854711
Hyp_T6h.Control	LOC101849688
Hyp_T6h.Control	LOC118477154
Hyp_T6h.Control	LOC101855636
Hyp_T6h.Control	LOC101856571
Hyp_T6h.Control	LOC101851863
Hyp_T6h.Control	LOC101852317
Hyp_T6h.Control	LOC106011510
Hyp_T6h.Control	LOC101857637
Hyp_T6h.Control	LOC101863976
Hyp_T6h.Control	LOC101864455
Hyp_T6h.Control	LOC101860888
Hyp_T6h.Control	LOC101864684
Hyp_T6h.Control	LOC118477547
Hyp_T6h.Control	LOC118477549
Hyp_T6h.Control	LOC101846281
Hyp_T6h.Control	LOC101847184
Hyp_T6h.Control	LOC106011522
Hyp_T6h.Control	LOC118477554
Hyp_T6h.Control	LOC106010989
Hyp_T6h.Control	LOC101854078
Hyp_T6h.Control	LOC101849838
Hyp_T6h.Control	LOC101855485
Hyp_T6h.Control	LOC101855719
Hyp_T6h.Control	LOC101851403
Hyp_T6h.Control	LOC101861499
Hyp_T6h.Control	LOC118477558
Hyp_T6h.Control	LOC101858177
Hyp_T6h.Control	LOC101858404
Hyp_T6h.Control	LOC101860164
Hyp_T6h.Control	LOC101861033
Hyp_T6h.Control	LOC101864294
Hyp_T6h.Control	LOC101846282
Hyp_T6h.Control	LOC106011537
Hyp_T6h.Control	LOC101851344
Hyp_T6h.Control	LOC101851798
Hyp_T6h.Control	LOC106011539
Hyp_T6h.Control	LOC106011532
Hyp_T6h.Control	LOC101853158
Hyp_T6h.Control	LOC101848812
Hyp_T6h.Control	LOC101849609
Hyp_T6h.Control	LOC101849203
Hyp_T6h.Control	LOC101854790
Hyp_T6h.Control	LOC101855720
Hyp_T6h.Control	LOC106011540
Hyp_T6h.Control	LOC101850242
Hyp_T6h.Control	LOC101857946
Hyp_T6h.Control	aplB
Hyp_T6h.Control	LOC101859565
Hyp_T6h.Control	LOC106011547
Hyp_T6h.Control	LOC101863580
Hyp_T6h.Control	LOC101861436
Hyp_T6h.Control	LOC101861808
Hyp_T6h.Control	LOC101844993
Hyp_T6h.Control	LOC106011555
Hyp_T6h.Control	LOC101845916
Hyp_T6h.Control	LOC101846128
Hyp_T6h.Control	LOC101846344
Hyp_T6h.Control	LOC101846574
Hyp_T6h.Control	LOC101847255
Hyp_T6h.Control	LOC101847487
Hyp_T6h.Control	LOC101850473
Hyp_T6h.Control	LOC101850882
Hyp_T6h.Control	LOC106011565
Hyp_T6h.Control	LOC101855637
Hyp_T6h.Control	LOC101852013
Hyp_T6h.Control	LOC101852761
Hyp_T6h.Control	LOC101852994
Hyp_T6h.Control	LOC101856096
Hyp_T6h.Control	LOC101854080
Hyp_T6h.Control	LOC101854322
Hyp_T6h.Control	LOC101856572
Hyp_T6h.Control	LOC101856801
Hyp_T6h.Control	LOC101857020
Hyp_T6h.Control	LOC106011561
Hyp_T6h.Control	LOC101857716
Hyp_T6h.Control	LOC101859781
Hyp_T6h.Control	LOC101860736
Hyp_T6h.Control	LOC106011575
Hyp_T6h.Control	LOC101861656
Hyp_T6h.Control	LOC101862573
Hyp_T6h.Control	LOC101863259
Hyp_T6h.Control	LOC101863505
Hyp_T6h.Control	LOC101864219
Hyp_T6h.Control	LOC101847650
Hyp_T6h.Control	LOC101848347
Hyp_T6h.Control	LOC101858485
Hyp_T6h.Control	LOC101853081
Hyp_T6h.Control	LOC101853548
Hyp_T6h.Control	PC2
Hyp_T6h.Control	LOC101854946
Hyp_T6h.Control	LOC101860091
Hyp_T6h.Control	LOC101860324
Hyp_T6h.Control	LOC101861035
Hyp_T6h.Control	LOC101856650
Hyp_T6h.Control	LOC101856887
Hyp_T6h.Control	LOC118477155
Hyp_T6h.Control	LOC101857560
Hyp_T6h.Control	LOC101857787
Hyp_T6h.Control	LOC101857947
Hyp_T6h.Control	LOC101861500
Hyp_T6h.Control	LOC101861948
Hyp_T6h.Control	LOC101848107
Hyp_T6h.Control	LOC101848348
Hyp_T6h.Control	LOC101862109
Hyp_T6h.Control	LOC106011590
